COD_UNICOM,RUTA,NUM_ITIN,F_LTEOR,F_LREAL,F_FACT
2110,11,60,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
2110,11,100,2018-03-03,2018-03-03 00:00:00,2018-03-03 00:00:00
2110,11,110,2018-03-03,2018-03-03 00:00:00,2018-03-03 00:00:00
2110,11,80,2018-03-03,2018-03-03 00:00:00,2018-03-03 00:00:00
2110,11,90,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2110,11,120,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2110,12,40,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
2110,12,10,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2110,12,20,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2110,12,30,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
2110,13,70,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2110,13,100,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2110,13,10,2018-03-05,2999-12-31 00:00:00,2018-02-27 00:00:00
2110,13,20,2018-03-05,2999-12-31 00:00:00,2018-02-27 00:00:00
2110,13,30,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2110,13,40,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2110,13,80,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2110,13,90,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2110,13,50,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
2110,13,60,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2110,14,40,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2110,14,10,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
2110,14,20,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
2110,14,30,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2110,14,35,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2110,14,60,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2110,14,50,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2110,15,250,2018-03-23,2018-03-23 00:00:00,2018-03-24 00:00:00
2110,15,260,2018-03-23,2018-03-23 00:00:00,2018-03-24 00:00:00
2110,15,10,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2110,15,20,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
2110,15,30,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2110,15,60,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
2110,15,40,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2110,15,50,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2110,15,70,2018-03-13,2999-12-31 00:00:00,2018-03-07 00:00:00
2110,15,80,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2110,15,90,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2110,15,270,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2110,15,100,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2110,15,110,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2110,15,140,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
2110,15,150,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
2110,15,190,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
2110,15,280,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
2110,15,130,2018-03-16,2999-12-31 00:00:00,2018-03-10 00:00:00
2110,15,160,2018-03-16,2999-12-31 00:00:00,2018-03-10 00:00:00
2110,15,170,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
2110,15,180,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
2110,15,220,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
2110,15,230,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
2110,15,290,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
2110,15,200,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
2110,15,210,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
2110,15,240,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
2110,22,10,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2110,22,20,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
2110,22,30,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
2110,22,40,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
2110,22,50,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
2110,50,10,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
2110,50,20,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
2110,55,10,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2110,55,20,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2110,55,30,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
2110,55,40,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
2110,55,50,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
2110,90,10,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
2210,1,3623,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,3635,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
2210,1,3250,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,790,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,100,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,35,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,40,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,45,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,50,2018-03-01,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,60,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
2210,1,65,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,73,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,80,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,85,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,87,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,89,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,90,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,10,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,12,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,15,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,17,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,19,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,20,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,22,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,23,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,25,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,27,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,28,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,30,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
2210,1,1190,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1200,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1310,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1070,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1075,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
2210,1,1090,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1100,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1110,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
2210,1,1120,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1130,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1140,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
2210,1,1150,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1160,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1170,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,1180,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,360,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,370,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,380,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
2210,1,390,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,250,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,110,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,115,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,170,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
2210,1,3500,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3503,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3505,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3510,2018-03-03,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,3515,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3520,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3525,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3490,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3492,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3495,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,530,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,532,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
2210,1,535,2018-03-03,2018-03-03 00:00:00,2018-03-06 00:00:00
2210,1,540,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
2210,1,450,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,455,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,460,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,470,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
2210,1,480,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,490,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,500,2018-03-03,2018-03-03 00:00:00,2018-03-06 00:00:00
2210,1,515,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
2210,1,520,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,522,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
2210,1,420,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,440,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
2210,1,3230,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,630,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,465,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,525,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,400,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,220,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,230,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,240,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,260,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,330,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,340,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
2210,1,120,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,125,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,130,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,135,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
2210,1,140,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,150,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,180,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,190,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,200,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,210,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,70,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
2210,1,75,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
2210,1,1210,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,1260,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,1270,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,1275,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,1280,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,1290,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,1300,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,1320,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,1325,2018-03-05,2999-12-31 00:00:00,2018-02-27 00:00:00
2210,1,1340,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,527,2018-03-05,2999-12-31 00:00:00,2018-02-27 00:00:00
2210,1,545,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,442,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,444,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,441,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,270,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,280,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,290,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,300,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,310,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
2210,1,320,2018-03-05,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,660,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,670,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,672,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,675,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,680,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,690,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
2210,1,695,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,700,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,710,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,720,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,560,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,590,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,650,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,410,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,430,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,432,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,435,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,437,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,438,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,24,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,26,2018-03-06,2018-03-06 00:00:00,2018-03-06 00:00:00
2210,1,1350,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
2210,1,1370,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1470,2018-03-07,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,1530,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1540,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1550,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1560,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1570,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1580,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1590,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1600,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,3040,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1900,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1610,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1620,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1630,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1640,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1660,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
2210,1,1040,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,925,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,930,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,935,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,940,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,950,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,960,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,970,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,980,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,990,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,1000,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,1010,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,1020,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,1030,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
2210,1,1035,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,880,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,890,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,900,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,910,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
2210,1,920,2018-03-08,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,1390,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1400,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1410,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1420,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1430,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1440,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1445,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1460,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1480,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1490,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1500,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1510,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1760,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1770,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1780,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1790,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1800,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1805,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1060,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
2210,1,1330,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1450,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2125,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2190,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2195,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2020,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2030,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2040,2018-03-10,2018-03-10 00:00:00,2018-03-11 00:00:00
2210,1,2050,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2060,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2070,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2080,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,2120,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,1880,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,1720,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
2210,1,1730,2018-03-10,2018-03-10 00:00:00,2018-03-13 00:00:00
2210,1,1520,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1795,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1810,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1820,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1830,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1840,2018-03-12,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,1850,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1855,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1860,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1865,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1870,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1875,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1885,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1890,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1670,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1680,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1690,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1700,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1710,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,1740,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
2210,1,780,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,800,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,805,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,820,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,830,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,840,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,860,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,870,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,740,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,750,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,760,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,770,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,570,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,580,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,600,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,610,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,620,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
2210,1,1220,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,1230,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,1250,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,1255,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2740,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2750,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2340,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2350,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2360,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2370,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2260,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2270,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2280,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2290,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2300,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2310,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2320,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,2330,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,350,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
2210,1,3115,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
2210,1,3160,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
2210,1,2440,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
2210,1,2445,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
2210,1,2447,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
